Energy(keV) Photon_Flux(ph/s/cm^2/keV)
130.995 ########
131.346 0.106215
131.698 ########
132.049 ########
132.401 ########
132.752 ########
133.104 ########
133.455 ########
133.807 ########
134.158 ########
134.509 ########
134.861 ########
135.212 ########
135.564 ########
135.915 ########
136.267 ########
136.618 ########
136.970 ########
137.321 ########
137.673 ########
138.024 ########
138.376 ########
138.727 ########
139.079 ########
139.430 ########
139.782 ########
140.133 ########
140.485 ########
140.836 ########
141.188 ########
141.539 ########
141.891 ########
142.242 ########
142.594 ########
142.945 ########
143.297 ########
143.648 ########
144.000 ########
144.351 ########
144.703 ########
145.054 ########
145.406 ########
145.757 ########
146.109 ########
146.460 ########
146.812 ########
147.163 ########
147.515 ########
147.866 ########
148.218 ########
148.569 ########
148.921 ########
149.272 ########
149.624 ########
149.975 ########
150.327 ########
150.678 ########
151.030 ########
151.381 ########
151.733 ########
152.084 ########
152.436 ########
152.787 ########
153.139 ########
153.490 ########
153.842 ########
154.193 ########
154.545 ########
154.896 ########
155.248 ########
155.599 ########
155.951 ########
156.302 ########
156.654 ########
157.005 ########
157.357 ########
157.708 ########
158.060 ########
158.411 ########
158.763 ########
159.114 ########
159.466 ########
159.817 ########
160.169 ########
160.520 ########
160.872 ########
161.223 ########
161.575 ########
161.926 ########
162.278 ########
162.629 ########
162.981 0.101788
163.332 ########
163.684 ########
164.035 ########
164.387 ########
164.738 ########
165.089 ########
165.441 0.137938
165.792 ########
166.144 ########
166.495 ########
166.847 ########
167.198 ########
167.550 ########
167.901 ########
168.253 ########
168.604 ########
168.956 ########
169.307 ########
169.659 ########
170.010 ########
170.362 0.101334
170.713 ########
171.065 ########
171.416 ########
171.768 ########
172.119 0.105553
172.471 ########
172.822 ########
173.174 ########
173.525 ########
173.877 ########
174.228 ########
174.580 ########
174.931 ########
175.283 ########
175.634 ########
175.986 ########
176.337 ########
176.689 ########
177.040 ########
177.392 ########
177.743 ########
178.095 ########
178.446 ########
178.798 ########
179.149 ########
179.501 ########
179.852 ########
180.204 ########
180.555 ########
180.907 ########
181.258 ########
181.610 ########
181.961 ########
182.313 ########
182.664 ########
183.016 ########
183.367 ########
183.719 ########
184.070 ########
184.422 ########
184.773 ########
185.125 ########
185.476 ########
185.828 ########
186.179 ########
186.531 ########
186.882 ########
187.234 ########
187.585 ########
187.937 ########
188.288 0.114901
188.640 0.186580
188.991 ########
189.343 ########
189.694 ########
190.046 ########
190.397 ########
190.749 ########
191.100 ########
191.452 ########
191.803 ########
192.155 ########
192.506 ########
192.858 ########
193.209 ########
193.561 ########
193.912 ########
194.264 ########
194.615 ########
194.966 ########
195.318 ########
195.669 ########
196.021 ########
196.372 ########
196.724 ########
197.075 ########
197.427 ########
197.778 ########
198.130 ########
198.481 ########
198.833 ########
199.184 ########
199.536 ########
199.887 ########
200.239 ########
200.590 ########
200.942 ########
201.293 ########
201.645 ########
201.996 ########
202.348 ########
202.699 ########
203.051 ########
203.402 ########
203.754 ########
204.105 ########
204.457 ########
204.808 ########
205.160 ########
205.511 ########
205.863 ########
206.214 ########
206.566 ########
206.917 0.173637
207.269 ########
207.620 ########
207.972 ########
208.323 ########
208.675 ########
209.026 ########
209.378 ########
209.729 ########
210.081 ########
210.432 ########
210.784 ########
211.135 ########
211.487 ########
211.838 ########
212.190 ########
212.541 ########
212.893 ########
213.244 ########
213.596 ########
213.947 ########
214.299 ########
214.650 ########
215.002 ########
215.353 ########
215.705 ########
216.056 ########
216.408 ########
216.759 ########
217.111 ########
217.462 ########
217.814 ########
218.165 ########
218.517 ########
218.868 ########
219.220 ########
219.571 ########
219.923 ########
220.274 ########
220.626 ########
220.977 ########
221.329 ########
221.680 ########
222.032 ########
222.383 ########
222.735 ########
223.086 ########
223.438 ########
223.789 ########
224.141 ########
224.492 ########
224.844 ########
225.195 ########
225.546 ########
225.898 ########
226.249 ########
226.601 ########
226.952 ########
227.304 ########
227.655 ########
228.007 ########
228.358 ########
228.710 ########
229.061 ########
229.413 ########
229.764 ########
230.116 ########
230.467 ########
230.819 ########
231.170 ########
231.522 ########
231.873 ########
232.225 ########
232.576 ########
232.928 ########
233.279 ########
233.631 ########
233.982 ########
234.334 ########
234.685 ########
235.037 ########
235.388 ########
235.740 ########
236.091 ########
236.443 ########
236.794 ########
237.146 ########
237.497 ########
237.849 ########
238.200 ########
238.552 ########
238.903 ########
239.255 ########
239.606 ########
239.958 0.103058
240.309 ########
240.661 ########
241.012 ########
241.364 ########
241.715 ########
242.067 ########
242.418 ########
242.770 ########
243.121 ########
243.473 ########
243.824 ########
244.176 ########
244.527 ########
244.879 ########
245.230 ########
245.582 ########
245.933 0.103563
246.285 ########
246.636 0.103689
246.988 ########
247.339 ########
247.691 ########
248.042 ########
248.394 ########
248.745 ########
249.097 ########
249.448 0.107902
249.800 ########
250.151 ########
250.503 ########
250.854 ########
251.206 ########
251.557 ########
251.909 ########
252.260 ########
252.612 ########
252.963 ########
253.315 ########
253.666 ########
254.018 ########
254.369 ########
254.721 ########
255.072 ########
255.423 ########
255.775 ########
256.126 ########
256.478 ########
256.829 ########
257.181 ########
257.532 ########
257.884 ########
258.235 ########
258.587 ########
258.938 ########
259.290 ########
259.641 ########
259.993 ########
260.344 ########
260.696 ########
261.047 ########
261.399 ########
261.750 ########
262.102 ########
262.453 ########
262.805 ########
263.156 ########
263.508 ########
263.859 ########
264.211 ########
264.562 ########
264.914 ########
265.265 ########
265.617 ########
265.968 ########
266.320 ########
266.671 ########
267.023 0.113349
267.374 ########
267.726 ########
268.077 ########
268.429 ########
268.780 ########
269.132 ########
269.483 ########
269.835 ########
270.186 ########
270.538 ########
270.889 ########
271.241 ########
271.592 ########
271.944 ########
272.295 ########
272.647 ########
272.998 ########
273.350 ########
273.701 ########
274.053 ########
274.404 ########
274.756 ########
275.107 ########
275.459 ########
275.810 ########
276.162 0.123941
276.513 ########
276.865 ########
277.216 ########
277.568 ########
277.919 ########
278.271 ########
278.622 ########
278.974 ########
279.325 ########
279.677 ########
280.028 ########
280.380 ########
280.731 ########
281.083 ########
281.434 ########
281.786 ########
282.137 ########
282.489 ########
282.840 ########
283.192 ########
283.543 ########
283.895 ########
284.246 ########
284.598 ########
284.949 ########
285.301 ########
285.652 ########
286.004 ########
286.355 ########
286.706 ########
287.058 ########
287.409 ########
287.761 ########
288.112 ########
288.464 ########
288.815 ########
289.167 ########
289.518 ########
289.870 ########
290.221 ########
290.573 ########
290.924 ########
291.276 ########
291.627 ########
291.979 ########
292.330 ########
292.682 ########
293.033 ########
293.385 ########
293.736 ########
294.088 ########
294.439 ########
294.791 ########
295.142 ########
295.494 ########
295.845 ########
296.197 ########
296.548 ########
296.900 ########
297.251 ########
297.603 ########
297.954 ########
298.306 ########
298.657 ########
299.009 ########
299.360 ########
299.712 ########
300.063 0.127684
300.415 ########
300.766 ########
301.118 ########
301.469 ########
301.821 ########
302.172 ########
302.524 ########
302.875 ########
303.227 ########
303.578 ########
303.930 0.129370
304.281 ########
304.633 ########
304.984 ########
305.336 ########
305.687 ########
306.039 ########
306.390 ########
306.742 ########
307.093 0.124616
307.445 ########
307.796 ########
308.148 ########
308.499 ########
308.851 ########
309.202 ########
309.554 ########
309.905 ########
310.257 0.120434
310.608 0.132728
310.960 ########
311.311 ########
311.663 ########
312.014 ########
312.366 ########
312.717 ########
313.069 ########
313.420 ########
313.772 ########
314.123 ########
314.475 ########
314.826 ########
315.178 ########
315.529 0.134430
315.880 ########
316.232 ########
316.583 ########
316.935 ########
317.286 ########
317.638 ########
317.989 0.00000
318.341 ########
318.692 ########
319.044 0.129892
319.395 ########
319.747 ########
320.098 ########
320.450 ########
320.801 ########
321.153 ########
321.504 ########
321.856 ########
322.207 ########
322.559 ########
322.910 ########
323.262 ########
